"scientificNameID","scientificName","absence","dropped","genusid","aphiaID","decimalLatitude","subclassid","originalScientificName","marine","minimumDepthInMeters","phylumid","familyid","catalogNumber","basisOfRecord","terrestrial","institutionCode","maximumDepthInMeters","id","class","order","orderid","dataset_id","decimalLongitude","collectionCode","speciesid","kingdom","classid","phylum","genus","species","subclass","family","category","kingdomid","node_id","country","taxonRank","fieldNumber","occurrenceStatus","modified","footprintWKT","geodeticDatum","occurrenceID","specificEpithet","brackish","date_year","date_end","date_start","eventDate","date_mid","year","day","month","bibliographicCitation","organismQuantity","locality","organismQuantityType","coordinatePrecision","scientificNameAuthorship","individualCount","recordedBy","language","datasetName","waterBody","occurrenceRemarks","stateProvince","typeStatus","startDayOfYear","continent","coordinateUncertaintyInMeters","datasetID","dynamicProperties","associatedReferences","preparations","identifiedBy","lifeStage","references","license","footprintSRS","eventRemarks","dateIdentified","collectionID","county","infraspecificEpithet","recordNumber","higherGeography","georeferenceSources","eventID","habitat","associatedMedia","associatedSequences","endDayOfYear","samplingProtocol","verbatimDepth","vernacularName","nomenclaturalStatus","locationID","georeferenceRemarks","minimumElevationInMeters","maximumElevationInMeters","eventTime","type","sampleSizeUnit","ownerInstitutionCode","parentEventID","samplingEffort","taxonomicStatus","sampleSizeValue","institutionID","island","islandGroup","countryCode","verbatimCoordinates","georeferencedBy","identificationReferences","georeferenceProtocol","rightsHolder","verbatimEventDate","verbatimLocality","verbatimLatitude","acceptedNameUsageID","verbatimLongitude","disposition","originalNameUsage","accessRights","sex","taxonConceptID","higherGeographyID","locationRemarks","identificationRemarks","locationAccordingTo","depth"
"urn:lsid:marinespecies.org:taxname:207044","Acropora hyacinthus",FALSE,FALSE,205469,207044,-16.6,1340,"Acropora hyacinthus",TRUE,NA,1267,196095,"G27586","PreservedSpecimen",FALSE,"QM",NA,"ba371cfe-c170-47e5-b201-eda6dc084854","Anthozoa","Scleractinia",1363,"6078be2d-e1af-47b3-bd70-3956dd95f664",150.28333,"co200",207044,"Animalia",1292,"Cnidaria","Acropora","Acropora hyacinthus","Hexacorallia","Acroporidae","NT",2,"2a57cd59-6799-4579-955e-27c9af97aea4",NA,"species","Cnidaria","present","2017-02-27T11:18:20","POINT (150.28333 -16.60000)","EPSG:4326","urn:lsid:ozcam.taxonomy.org.au:QM.Corals:G27586","hyacinthus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"urn:lsid:marinespecies.org:taxname:207044","Acropora hyacinthus",FALSE,FALSE,205469,207044,-14.925,1340,"Acropora hyacinthus",TRUE,NA,1267,196095,"G62230","PreservedSpecimen",FALSE,"QM",NA,"ba47042d-6528-4e42-839b-0eb6734fbf7a","Anthozoa","Scleractinia",1363,"6078be2d-e1af-47b3-bd70-3956dd95f664",145.68333,"co200",207044,"Animalia",1292,"Cnidaria","Acropora","Acropora hyacinthus","Hexacorallia","Acroporidae","NT",2,"2a57cd59-6799-4579-955e-27c9af97aea4",NA,"species","Cnidaria","present","2017-02-27T09:57:13","POINT (145.68333 -14.92500)","EPSG:4326","urn:lsid:ozcam.taxonomy.org.au:QM.Corals:G62230","hyacinthus",NA,2009,1248220800000,1248220800000,"2009-07-22",1248220800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"urn:lsid:marinespecies.org:taxname:207044","Acropora hyacinthus",FALSE,FALSE,205469,207044,-14.7,1340,"Acropora hyacinthus",TRUE,NA,1267,196095,"G43519","PreservedSpecimen",FALSE,"QM",NA,"ba65311e-76fe-4a71-82d5-01ea832fc067","Anthozoa","Scleractinia",1363,"6078be2d-e1af-47b3-bd70-3956dd95f664",145.45,"co200",207044,"Animalia",1292,"Cnidaria","Acropora","Acropora hyacinthus","Hexacorallia","Acroporidae","NT",2,"2a57cd59-6799-4579-955e-27c9af97aea4","Australia","species","Cnidaria","present","2017-02-27T10:50:19","POINT (145.45000 -14.70000)","EPSG:4326","urn:lsid:ozcam.taxonomy.org.au:QM.Corals:G43519","hyacinthus",NA,1992,722131200000,722131200000,"1992-11-19",722131200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"urn:lsid:marinespecies.org:taxname:207044","Acropora hyacinthus",FALSE,FALSE,205469,207044,-15.13333321,1340,"Acropora hyacinthus",TRUE,1,1267,196095,NA,"HumanObservation",FALSE,"NIWA",1,"ba7c6d00-2fb8-4984-9b7c-9282705a36ae","Anthozoa","Scleractinia",1363,"6c813a6c-86f7-4d45-beb5-33eebd8de938",145.4166718,"SPRFMO VME",207044,"Animalia",1292,"Cnidaria","Acropora","Acropora hyacinthus","Hexacorallia","Acroporidae","NT",2,"6c17c09e-5cc2-4d5a-8463-e866731d35a1",NA,NA,"19309846",NA,"2016-01-20","POINT (145.4167 -15.1333)","WGS84","88196",NA,NA,NA,NA,NA,NA,NA,"1995","20","5",NA,NA,NA,NA,NA,"(Dana, 1846)",NA,NA,"en","South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset","Pacific Ocean","VME Group = Scleractinia; Source = OBIS Australian Institute of Marine Science - Great Barrier Reef nearshore coral diversity.",NA,NA,"140",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"urn:lsid:marinespecies.org:taxname:207044","Acropora hyacinthus",FALSE,FALSE,205469,207044,-16.73483276,1340,"Acropora hyacinthus",TRUE,3,1267,196095,NA,"HumanObservation",FALSE,"NIWA",3,"bae0dd0c-2747-42e6-abc4-c69827264346","Anthozoa","Scleractinia",1363,"6c813a6c-86f7-4d45-beb5-33eebd8de938",145.6791687,"SPRFMO VME",207044,"Animalia",1292,"Cnidaria","Acropora","Acropora hyacinthus","Hexacorallia","Acroporidae","NT",2,"6c17c09e-5cc2-4d5a-8463-e866731d35a1",NA,NA,"9509018",NA,"2016-01-20","POINT (145.6792 -16.7348)","WGS84","94745",NA,NA,NA,NA,NA,NA,NA,"1997","27","5",NA,NA,NA,NA,NA,"(Dana, 1846)",NA,NA,"en","South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset","Pacific Ocean","VME Group = Scleractinia; Source = OBIS Australian Institute of Marine Science - Great Barrier Reef nearshore coral diversity.",NA,NA,"147",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"urn:lsid:marinespecies.org:taxname:207044","Acropora hyacinthus",FALSE,FALSE,205469,207044,-20.17550087,1340,"Acropora hyacinthus",TRUE,8,1267,196095,NA,"HumanObservation",FALSE,"NIWA",8,"bb0a5181-9e07-4f90-8077-1b4aa6227b6d","Anthozoa","Scleractinia",1363,"6c813a6c-86f7-4d45-beb5-33eebd8de938",148.9748383,"SPRFMO VME",207044,"Animalia",1292,"Cnidaria","Acropora","Acropora hyacinthus","Hexacorallia","Acroporidae","NT",2,"6c17c09e-5cc2-4d5a-8463-e866731d35a1",NA,NA,"13995096",NA,"2016-01-20","POINT (148.9748 -20.1755)","WGS84","112833",NA,NA,NA,NA,NA,NA,NA,"1995","4","5",NA,NA,NA,NA,NA,"(Dana, 1846)",NA,NA,"en","South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset","Pacific Ocean","VME Group = Scleractinia; Source = OBIS Australian Institute of Marine Science - Great Barrier Reef nearshore coral diversity.",NA,NA,"124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"urn:lsid:marinespecies.org:taxname:207044","Acropora hyacinthus",FALSE,FALSE,205469,207044,-16.38633347,1340,"Acropora hyacinthus",TRUE,3,1267,196095,NA,"HumanObservation",FALSE,"NIWA",3,"bb5b9bde-60ee-47c3-923b-473e9da054e0","Anthozoa","Scleractinia",1363,"6c813a6c-86f7-4d45-beb5-33eebd8de938",145.557663,"SPRFMO VME",207044,"Animalia",1292,"Cnidaria","Acropora","Acropora hyacinthus","Hexacorallia","Acroporidae","NT",2,"6c17c09e-5cc2-4d5a-8463-e866731d35a1",NA,NA,"19294444",NA,"2016-01-20","POINT (145.5577 -16.3863)","WGS84","92811",NA,NA,NA,NA,NA,NA,NA,"1995","16","8",NA,NA,NA,NA,NA,"(Dana, 1846)",NA,NA,"en","South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset","Pacific Ocean","VME Group = Scleractinia; Source = OBIS Australian Institute of Marine Science - Great Barrier Reef nearshore coral diversity.",NA,NA,"228",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"urn:lsid:marinespecies.org:taxname:207044","Acropora hyacinthus",FALSE,FALSE,205469,207044,-14.51666,1340,"Acropora hyacinthus",TRUE,NA,1267,196095,"G29119","PreservedSpecimen",FALSE,"QM",NA,"bb62ed13-bb55-45b7-90c2-5f2d3fc20e02","Anthozoa","Scleractinia",1363,"6078be2d-e1af-47b3-bd70-3956dd95f664",144.96667,"co200",207044,"Animalia",1292,"Cnidaria","Acropora","Acropora hyacinthus","Hexacorallia","Acroporidae","NT",2,"2a57cd59-6799-4579-955e-27c9af97aea4","Australia","species","Cnidaria","present","2017-02-27T11:22:15","POINT (144.96667 -14.51666)","EPSG:4326","urn:lsid:ozcam.taxonomy.org.au:QM.Corals:G29119","hyacinthus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"urn:lsid:marinespecies.org:taxname:207044","Acropora hyacinthus",FALSE,FALSE,205469,207044,-27.47219,1340,"Acropora hyacinthus",TRUE,NA,1267,196095,"G60073","PreservedSpecimen",FALSE,"QM",NA,"bb663f1b-9529-4b72-ac3b-6bc4884ac67c","Anthozoa","Scleractinia",1363,"6078be2d-e1af-47b3-bd70-3956dd95f664",153.40977,"co200",207044,"Animalia",1292,"Cnidaria","Acropora","Acropora hyacinthus","Hexacorallia","Acroporidae","NT",2,"2a57cd59-6799-4579-955e-27c9af97aea4","Australia","species","Cnidaria","present","2017-02-27T09:46:48","POINT (153.40977 -27.47219)","EPSG:4326","urn:lsid:ozcam.taxonomy.org.au:QM.Corals:G60073","hyacinthus",NA,2007,1.176768e+12,1.176768e+12,"2007-04-17",1.176768e+12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"urn:lsid:marinespecies.org:taxname:207044","Acropora hyacinthus",FALSE,FALSE,205469,207044,-19.15806,1340,"Acropora hyacinthus",TRUE,NA,1267,196095,"Nelly Bay - Acropora hyacinthus","HumanObservation",FALSE,"Hopkins Marine Station",NA,"bb797b74-b211-42c4-8eef-d555a8eea2d9","Anthozoa","Scleractinia",1363,"01930fb1-4d33-4d75-af8d-19481a9c153d",146.85944,"Geographic distribution of two coral species complexes",207044,"Animalia",1292,"Cnidaria","Acropora","Acropora hyacinthus","Hexacorallia","Acroporidae","NT",2,"6c17c09e-5cc2-4d5a-8463-e866731d35a1","Australia",NA,"Nelly Bay","present","2015-04-02","POINT (146.85944 -19.15806)","WGS84","5","hyacinthus",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ladner JT, Palumbi SR (2012) Data from: Extensive sympatry, cryptic diversity and introgression throughout the geographic distribution of two coral species comp [...]",NA,"Nelly Bay, Magnetic Island",NA,NA,"(Dana, 1846)",NA,NA,"en","Extensive sympatry, cryptic diversity and introgression throughout the geographic distribution of two coral species complexes","Pacific Ocean","Four genetic species: A. hyacinthus A; A. hyacinthus B; A. hyacinthus C; and A. hyacinthus D",NA,NA,NA,NA,"30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"urn:lsid:marinespecies.org:taxname:207044","Acropora hyacinthus",FALSE,FALSE,205469,207044,-23.45,1340,"Acropora hyacinthus",TRUE,NA,1267,196095,"G10718","PreservedSpecimen",FALSE,"QM",NA,"bb8071f5-adb3-4bd4-8f7f-f6a96e3b8f95","Anthozoa","Scleractinia",1363,"6078be2d-e1af-47b3-bd70-3956dd95f664",151.91666,"co200",207044,"Animalia",1292,"Cnidaria","Acropora","Acropora hyacinthus","Hexacorallia","Acroporidae","NT",2,"2a57cd59-6799-4579-955e-27c9af97aea4","Australia","species","Cnidaria","present","2017-02-27T11:24:21","POINT (151.91666 -23.45000)","EPSG:4326","urn:lsid:ozcam.taxonomy.org.au:QM.Corals:G10718","hyacinthus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"urn:lsid:marinespecies.org:taxname:207044","Acropora hyacinthus",FALSE,FALSE,205469,207044,-23.45,1340,"Acropora hyacinthus",TRUE,NA,1267,196095,"GL1184","PreservedSpecimen",FALSE,"QM",NA,"bbd0def3-25cb-4f45-b878-597bccee8bde","Anthozoa","Scleractinia",1363,"6078be2d-e1af-47b3-bd70-3956dd95f664",151.91666,"co200",207044,"Animalia",1292,"Cnidaria","Acropora","Acropora hyacinthus","Hexacorallia","Acroporidae","NT",2,"2a57cd59-6799-4579-955e-27c9af97aea4","Australia","species","Cnidaria","present","2017-02-27T09:48:06","POINT (151.91666 -23.45000)","EPSG:4326","urn:lsid:ozcam.taxonomy.org.au:QM.Corals:GL1184","hyacinthus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"urn:lsid:marinespecies.org:taxname:207044","Acropora hyacinthus",FALSE,FALSE,205469,207044,-19.21667,1340,"Acropora hyacinthus",TRUE,NA,1267,196095,"G32752","PreservedSpecimen",FALSE,"QM",NA,"bbe4eba2-dd45-4f92-8b06-e16860585b93","Anthozoa","Scleractinia",1363,"6078be2d-e1af-47b3-bd70-3956dd95f664",148.16666,"co200",207044,"Animalia",1292,"Cnidaria","Acropora","Acropora hyacinthus","Hexacorallia","Acroporidae","NT",2,"2a57cd59-6799-4579-955e-27c9af97aea4",NA,"species","Cnidaria","present","2017-02-27T10:51:39","POINT (148.16666 -19.21667)","EPSG:4326","urn:lsid:ozcam.taxonomy.org.au:QM.Corals:G32752","hyacinthus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"urn:lsid:marinespecies.org:taxname:207044","Acropora hyacinthus",FALSE,FALSE,205469,207044,-13.069,1340,"Acropora (Acropora) hyacinthus (Dana, 1846)",TRUE,NA,1267,196095,"73c091aa-5d8e-4f4e-bcf0-8ce425cb7c10","Occurrence",FALSE,"AIMS",NA,"bbf62fe7-14ae-4391-bc2a-3a89296b9612","Anthozoa","Scleractinia",1363,"217bc2a9-4d9a-4064-bab4-457121c68145",143.901,"Scleractinia of Eastern Australia - AIMS Monograph",207044,"Animalia",1292,"Cnidaria","Acropora","Acropora hyacinthus","Hexacorallia","Acroporidae","NT",2,"4bf79a01-65a9-4db6-b37b-18434f26ddfc",NA,NA,NA,"present","2012-11-08 15:42:23",NA,"EPSG:4326","urn:catalog:AIMS:Scleractinia of Eastern Australia - AIMS Monograph:73c091aa-5d8e-4f4e-bcf0-8ce425cb7c10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Franklin Reef",NA,NA,NA,NA,"J. Veron",NA,NA,NA,NA,NA,NA,NA,"Australian waters","500.0","IMIS:dasid:3119",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"urn:lsid:marinespecies.org:taxname:207044","Acropora hyacinthus",FALSE,FALSE,205469,207044,-16.03000069,1340,"Acropora hyacinthus",TRUE,5,1267,196095,NA,"HumanObservation",FALSE,"NIWA",5,"bbfffcc8-da28-427a-99ef-c3e5d347f638","Anthozoa","Scleractinia",1363,"6c813a6c-86f7-4d45-beb5-33eebd8de938",145.4583282,"SPRFMO VME",207044,"Animalia",1292,"Cnidaria","Acropora","Acropora hyacinthus","Hexacorallia","Acroporidae","NT",2,"6c17c09e-5cc2-4d5a-8463-e866731d35a1",NA,NA,"19309916",NA,"2016-01-20","POINT (145.4583 -16.0300)","WGS84","89054",NA,NA,NA,NA,NA,NA,NA,"1995","21","5",NA,NA,NA,NA,NA,"(Dana, 1846)",NA,NA,"en","South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset","Pacific Ocean","VME Group = Scleractinia; Source = OBIS Australian Institute of Marine Science - Great Barrier Reef nearshore coral diversity.",NA,NA,"141",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"urn:lsid:marinespecies.org:taxname:207044","Acropora hyacinthus",FALSE,FALSE,205469,207044,-16.55133,1340,"Acropora hyacinthus",TRUE,7,1267,196095,"280_26","HumanObservation",FALSE,"AIMS",7,"bc24f1b2-6208-4eb4-a258-e1c5d35d592a","Anthozoa","Scleractinia",1363,"eee81b0b-6b72-4963-9f43-ff1631bbfea3",146.046,"aims_cre",207044,"Animalia",1292,"Cnidaria","Acropora","Acropora hyacinthus","Hexacorallia","Acroporidae","NT",2,"2a57cd59-6799-4579-955e-27c9af97aea4","Australia","species",NA,"present","2017-05-16T15:06:45","POINT (146.04600 -16.55133)","EPSG:4326","280_26",NA,NA,1995,8.09136e+11,8.09136e+11,"1995-08-23T02:00Z",8.09136e+11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"urn:lsid:marinespecies.org:taxname:207044","Acropora hyacinthus",FALSE,FALSE,205469,207044,-16.65266,1340,"Acropora hyacinthus",TRUE,6,1267,196095,"470_26","HumanObservation",FALSE,"AIMS",6,"bc388efc-bc16-4175-88a7-949378de6ffa","Anthozoa","Scleractinia",1363,"eee81b0b-6b72-4963-9f43-ff1631bbfea3",145.58566,"aims_cre",207044,"Animalia",1292,"Cnidaria","Acropora","Acropora hyacinthus","Hexacorallia","Acroporidae","NT",2,"2a57cd59-6799-4579-955e-27c9af97aea4","Australia","species",NA,"present","2017-05-16T15:05:27","POINT (145.58566 -16.65266)","EPSG:4326","470_26",NA,NA,1997,864777600000,864777600000,"1997-05-28T02:00Z",864777600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"urn:lsid:marinespecies.org:taxname:207044","Acropora hyacinthus",FALSE,FALSE,205469,207044,-27.47,1340,"Acropora hyacinthus",TRUE,NA,1267,196095,"G60070","PreservedSpecimen",FALSE,"QM",NA,"bd16a6c1-9276-47ed-8e67-e83f526cf22b","Anthozoa","Scleractinia",1363,"6078be2d-e1af-47b3-bd70-3956dd95f664",153.40666,"co200",207044,"Animalia",1292,"Cnidaria","Acropora","Acropora hyacinthus","Hexacorallia","Acroporidae","NT",2,"2a57cd59-6799-4579-955e-27c9af97aea4","Australia","species","Cnidaria","present","2017-02-27T09:46:48","POINT (153.40666 -27.47000)","EPSG:4326","urn:lsid:ozcam.taxonomy.org.au:QM.Corals:G60070","hyacinthus",NA,2007,1.176768e+12,1.176768e+12,"2007-04-17",1.176768e+12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"urn:lsid:marinespecies.org:taxname:207044","Acropora hyacinthus",FALSE,FALSE,205469,207044,-14.86999989,1340,"Acropora hyacinthus",TRUE,NA,1267,196095,NA,"HumanObservation",FALSE,"NIWA",NA,"bd20c738-2fce-4fc3-a923-cc8dd2f46d8d","Anthozoa","Scleractinia",1363,"6c813a6c-86f7-4d45-beb5-33eebd8de938",145.4799957,"SPRFMO VME",207044,"Animalia",1292,"Cnidaria","Acropora","Acropora hyacinthus","Hexacorallia","Acroporidae","NT",2,"6c17c09e-5cc2-4d5a-8463-e866731d35a1",NA,NA,"2507718",NA,"2016-01-20","POINT (145.4800 -14.8700)","WGS84","90042",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Dana, 1846)",NA,NA,"en","South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset","Pacific Ocean","VME Group = Scleractinia; Source = OBIS Hexacorallians of the World",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
